Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Aug 10 23:09:55 2023,-0.94,-0.13,-0.27,-0.95,-0.08,-0.28,-0.94,-0.1,-0.31,-0.56,0.27,-0.22,-0.81,0.5,0.07,-0.6,0.09,-0.2,-1.22,0.35,0.38,-1.44,-0.03,-1.39,-1.98,-1.49,1.15,-0.09,-0.99,0.04,0.05,-0.91,0.36,0.05,-0.9,0.37,0.06,-0.89,0.38,0.06,-0.91,0.34
Thu Aug 10 23:10:18 2023,-0.95,-0.14,-0.24,-0.95,-0.17,-0.25,-0.82,0.04,-0.39,-1.09,0.06,-0.08,-0.76,0.11,-0.09,0.1,-0.73,0.75,0.1,-0.52,0.77,-0.98,-0.02,0.009999999,-0.92,0,-0.43,-0.73,0.63,-0.16,-0.51,0.34,-0.37,-1.21,0.04,0.04,-1.03,0.15,0.02,-0.93,0.009999999,-0.009999999
Thu Aug 10 23:10:40 2023,-0.95,-0.16,-0.31,-0.94,-0.09,-0.29,-0.9599999,-0.06,-0.32,-0.83,0.18,-0.11,-0.77,0.24,-0.63,-0.9599999,0.12,-0.11,-0.45,-0.29,-0.46,-0.65,0.26,-0.08,0.11,0.29,-0.04,0.1,0.75,-0.82,0.19,1.06,-0.34,-0.25,0.47,-0.4,-1.12,0.53,-0.56,-1.37,0.14,-0.61
Thu Aug 10 23:11:00 2023,-0.94,-0.03,-0.35,-0.93,-0.04,-0.36,-1.23,-0.27,-0.44,-0.89,0.07,0.009999999,-1.08,0.3,-0.05,-0.89,0.13,-0.1,-0.44,0.08,-0.14,0.5,0.05,-0.16,0.09,0.62,-0.9,0.04,0.77,-0.71,0.07,0.76,-0.76,0.06,0.78,-0.73,0.05,0.77,-0.73,0.05,0.78,-0.74
Thu Aug 10 23:11:26 2023,-0.93,-0.14,-0.29,-0.95,-0.13,-0.27,-0.94,-0.14,-0.29,-0.9599999,-0.1,-0.29,-0.87,-0.02,-0.07,-0.77,0.16,-0.28,-0.92,0.1,-0.03,-1.44,0.61,0.03,-0.72,0.13,0,0,2,-0.28,0.04,0.79,-0.8,0.04,0.83,-0.66,0.04,0.85,-0.65,0.05,0.84,-0.65
Thu Aug 10 23:11:48 2023,-0.93,-0.19,-0.28,-0.94,-0.17,-0.29,-1.12,0.16,-0.16,-1.42,0.31,-0.13,-1.11,0.21,-0.03,-1.08,-0.03,0,-0.98,0.04,-0.009999999,-0.12,0.27,-0.38,-0.61,-0.28,-0.13,0.09,-0.95,0.19,0.09,-0.9700001,0.2,0.1,-0.9700001,0.21,0.1,-0.95,0.21,-0.12,-1.13,0.14
Thu Aug 10 23:12:14 2023,-0.9700001,-0.06,-0.15,-0.95,-0.07,-0.17,-0.9599999,-0.11,-0.28,-0.68,0.1,-0.25,-0.87,-0.16,-0.45,-1.18,0.009999999,-0.05,-1.66,-0.16,0.02,-0.69,0.03,0.15,-0.84,0.11,-0.1,-1.14,-0.5,0.91,0.05,-0.9,0.37,-1.19,0.08,0.06,-0.65,-0.14,-0.49,-0.89,0.36,-0.23
Thu Aug 10 23:12:39 2023,-0.93,-0.25,-0.21,-0.92,-0.25,-0.25,-1.03,-0.59,-0.35,-0.57,0.16,-0.52,-0.91,0.27,-0.28,-0.66,0.08,-0.18,-1.56,-0.06,-0.17,-1.18,0.1,0.2,-1.98,-0.92,-1.29,0.08,-1.12,-0.12,0.15,-0.9599999,0.22,0.14,-0.94,0.28,0.14,-0.92,0.29,0.14,-0.94,0.27
Thu Aug 10 23:17:32 2023,0.05,0.24,-1.07,-1.91,1.33,0.18,-0.77,-0.22,-1.42,-1.09,0.09,0.16,-0.85,0.42,0.29,-0.44,-0.03,-0.12,-0.87,0.28,-0.18,-0.95,-0.07,-0.09,0.15,-0.37,-0.18,0.12,-0.61,0.7,0.12,-0.64,0.68,0.12,-0.65,0.68,0.11,-0.64,0.68,0.12,-0.64,0.68
Thu Aug 10 23:17:57 2023,-0.94,-0.05,-0.42,-1.33,-0.47,-0.04,-1.07,0.24,-0.25,-0.87,-0.04,0.009999999,-1.46,0.16,0.08,-0.93,0.02,-0.12,-1.36,-0.11,0.14,-1.08,-0.07,0.02,-0.22,0.48,-0.08,-0.3,-1.98,-1.98,0.13,-0.73,0.58,0.12,-0.76,0.56,0.1,-0.77,0.55,0.1,-0.77,0.55
Thu Aug 10 23:18:30 2023,-0.95,-0.07,-0.31,-0.94,-0.07,-0.29,-0.92,-0.05,-0.33,-0.83,0.24,-0.09,-0.94,0.1,0.08,-1.05,0.32,-0.21,-0.51,-0.22,-0.02,-0.9599999,-0.009999999,0.03,-1.1,-0.03,-0.09,-0.53,-0.18,0.02,0.009999999,1,-0.24,-0.009999999,1,-0.22,-0.009999999,1,-0.22,0,1,-0.22
Thu Aug 10 23:18:51 2023,-0.93,-0.09,-0.35,-0.93,-0.07,-0.35,-0.93,-0.07,-0.37,-0.82,0.12,-0.18,-0.94,0.57,-0.07,-1.35,0.23,0.12,-0.79,-0.1,-0.52,-0.72,0.45,-0.19,0.02,-1.81,-1.21,0.1,-0.58,0.74,0.1,-0.61,0.7,0.1,-0.61,0.7,0.09,-0.61,0.7,0.09,-0.63,0.71
Thu Aug 10 23:20:07 2023,-0.92,-0.1,-0.36,-0.93,-0.11,-0.35,-0.94,-0.12,-0.37,-0.9700001,-0.27,-0.23,-0.93,0.05,-0.02,-0.91,0.17,-0.34,-0.89,0.03,-0.1,-1.32,0.09,-0.16,-0.87,0.32,-0.009999999,-0.87,-0.14,-0.6,0.25,0.24,0.76,-0.03,1.12,-0.46,0.07,0.84,-0.62,0.04,0.83,-0.6
Thu Aug 10 23:20:32 2023,-0.91,-0.05,-0.42,-0.91,0.009999999,-0.4,-0.94,0.05,-0.4,-1.29,-0.73,-0.02,-1.58,0.06,-0.12,-0.9599999,0.08,-0.26,-0.99,-0.02,-0.05,-1,-0.009999999,-0.31,-0.73,-0.07,0.14,-0.79,0.04,-0.04,-1.24,1.01,0.32,-0.18,1.2,-0.94,-0.009999999,0.92,-0.47,0.02,0.89,-0.54
Thu Aug 10 23:20:55 2023,-0.94,-0.06,-0.37,-0.92,-0.07,-0.38,-1.29,-0.68,-0.82,-1.09,-0.32,-0.13,-0.83,-0.29,-0.73,-0.98,0.11,-0.05,-1.27,0.45,0.03,-1.07,-0.31,-0.21,-0.73,-0.15,-0.16,-0.38,-0.17,-1.5,0.1,-0.63,0.72,0.09,-0.73,0.61,0.1,-0.73,0.61,0.09,-0.74,0.6
Thu Aug 10 23:21:18 2023,-0.94,-0.02,-0.37,-0.92,-0.009999999,-0.36,-0.85,0.08,-0.11,-0.8,0.2,-0.6,-1.4,0.3,0.22,-0.98,0.09,-0.15,0.08,-1.16,-1.07,0.11,-0.79,0.53,0.1,-0.82,0.51,0.11,-0.82,0.5,0.1,-0.82,0.5,0.11,-0.82,0.5,0.1,-0.82,0.51,0.09,-0.87,0.5
Thu Aug 10 23:21:43 2023,-0.92,-0.1,-0.35,-0.94,-0.05,-0.34,-1.3,-0.36,-0.22,-1.19,0.03,-0.15,-0.99,0.49,-0.35,-1.08,0.45,-0.02,-0.37,0.66,-0.22,0.14,-0.64,-0.09,0.15,-0.82,0.49,0.12,-0.82,0.47,0.11,-0.83,0.49,0.11,-0.83,0.49,0.12,-0.83,0.48,0.1,-0.82,0.49
Thu Aug 10 23:24:02 2023,0.05,0.9599999,-0.59,-1.04,0.29,-0.58,-0.77,0.07,0.04,-1.25,0.04,-0.1,-1.12,0.15,0.2,-0.98,0.12,-0.08,-0.3,0.38,-0.81,0.12,-0.88,-0.66,0.13,-0.85,-0.61,0.14,-0.86,-0.6,0.14,-0.85,-0.62,0.14,-0.85,-0.62,0.14,-0.86,-0.6,0.13,-0.88,-0.56
Fri Aug 11 23:53:30 2023,-0.04,0.92,-0.48,-0.11,0.94,-0.68,-0.02,0.9599999,-0.69,-0.99,0.08,-0.12,-0.98,0.26,-0.27,-0.65,0.1,-0.28,-0.99,0.21,-0.06,-0.68,0.44,-0.38,-0.44,-1.06,-0.3,-0.04,-0.71,0.6,-0.04,-0.67,0.65,-0.06,-0.69,0.64,-0.04,-0.69,0.64,-0.04,-0.73,0.66
Fri Aug 11 23:53:59 2023,-0.22,0.87,0.29,-0.23,0.88,0.34,-0.22,0.89,0.06,-0.61,0.08,-0.36,-1.39,-0.05,-0.04,-0.92,0.12,-0.08,-0.88,0.57,0.05,-0.86,0.19,-0.17,-0.15,-0.27,0.39,-0.08,-0.78,0.55,-0.07,-0.79,0.53,-0.05,-0.8,0.53,-0.35,-0.07,-0.3,-0.93,0.32,-0.24
Fri Aug 11 23:54:29 2023,-0.92,0.02,-0.37,-0.92,0.04,-0.4,-1.4,0.18,-0.69,-0.89,0.15,-0.12,-1.18,0.2,-0.18,-1.19,0.3,-0.11,-1.44,0.15,-0.22,-1.15,-0.03,-0.009999999,-0.89,0.27,-0.41,-0.1,-0.64,-0.24,-0.45,-0.81,0.18,-0.53,-0.82,0.18,-1,-1.03,-0.88,-0.87,0.33,-0.13
Fri Aug 11 23:54:52 2023,-0.93,0.26,-0.3,-0.92,0.26,-0.23,-0.9,0.36,-0.42,-0.94,0.27,-0.33,-1.19,0.35,-0.23,-1.14,-0.17,-0.65,-1.37,0.16,-0.16,-0.94,0.25,-0.36,-0.07,-1.31,-1.98,-0.12,-0.91,0.25,-0.12,-0.93,0.28,-0.11,-0.89,0.39,-0.78,-0.19,-0.6,-1.05,0.22,-0.2
Fri Aug 11 23:55:49 2023,-0.06,0.48,-0.9700001,-0.07,0.48,-0.9599999,-0.22,0.29,-0.39,-1.16,0.09,-0.2,-1.36,0.27,0.009999999,-1.02,0.2,-0.13,-0.57,0.72,-0.31,-0.15,-0.65,0.04,-0.09,-0.62,0.73,-0.09,-0.59,0.73,-0.1,-0.58,0.74,-0.08,-0.55,0.74,-1.28,-0.09,-0.56,-1.68,0.39,0.9599999
Fri Aug 11 23:56:09 2023,-0.85,0.27,-0.47,-0.84,0.29,-0.49,-0.52,0.23,-0.78,-0.84,0.03,0.19,-1.47,0.15,-0.25,-1.02,0.29,-0.29,-0.56,0.08,-0.6,-1.21,-1.98,-1.55,0.38,-1.25,-0.17,-0.07,-0.77,0.56,-0.06,-0.73,0.59,-0.07,-0.74,0.6,-0.08,-0.76,0.57,-0.21,0.74,-1.47
Fri Aug 11 23:56:35 2023,-0.89,0.1,-0.47,-0.87,0.11,-0.5,-0.88,0.16,-0.52,-0.59,0.009999999,-0.31,-1.06,0.15,-0.36,-1.13,0.16,-0.19,-0.73,0.35,-0.26,-0.56,0.17,-0.24,0.79,0.52,1.11,-0.04,-0.42,0.8,-0.03,-0.45,0.81,-0.03,-0.46,0.81,-0.03,-0.46,0.8,-0.04,-0.47,0.8
Fri Aug 11 23:56:56 2023,-0.93,0.28,-0.12,-0.92,0.29,-0.12,-0.9,0.17,-0.1,-1,0.08,-0.73,-0.51,0.25,-0.47,-1.05,0.03,-0.45,-0.6,-1.01,-1.71,-0.06,-0.73,0.65,-0.03,-0.69,0.62,-0.04,-0.76,0.57,-0.64,0,-0.77,-0.72,0.15,-0.31,-1.45,-1.27,0.43,-1.18,-0.44,-0.26
Fri Aug 11 23:57:17 2023,-0.93,0.24,-0.14,-0.93,0.29,-0.14,-0.95,0.25,-0.14,-0.79,0.23,-0.53,-0.71,0.31,-0.2,-1.59,0.28,-0.25,-0.74,0.14,-0.18,0.21,-0.48,-1.43,-0.009999999,-0.71,0.61,-0.03,-0.75,0.58,-0.02,-0.75,0.58,-0.03,-0.74,0.59,-0.05,-0.68,0.71,-0.57,0.11,-0.94
Fri Aug 11 23:57:39 2023,-0.87,0.28,-0.39,-0.88,0.29,-0.38,-0.88,0.31,-0.39,-1.98,-1.2,-1,-1.21,-0.03,0.11,-1.25,0.45,-0.4,-0.94,0.39,-0.41,-0.82,0.13,-0.24,-1.59,1.92,2,-0.06,-0.81,0.38,-0.02,-0.82,0.49,-0.03,-0.83,0.49,-0.03,-0.81,0.52,-0.03,-0.81,0.51
Fri Aug 11 23:58:00 2023,-0.91,0.24,-0.37,-0.89,0.22,-0.38,-0.9599999,0.27,-0.4,-1.05,0.43,-0.14,-0.83,0.28,-0.5,-0.67,0.25,-0.36,-0.91,0.3,-0.22,-0.82,0.19,-0.47,-0.28,-0.76,-0.47,0.03,-0.91,-0.13,-0.04,-1.04,0.09,0.04,-1.01,-0.13,-0.5,0.4,-0.83,-0.36,1.01,-0.85
Fri Aug 11 23:58:46 2023,-0.81,0.32,-0.32,-0.79,0.04,-0.52,-1.28,0.18,-0.15,0.32,-1.34,-1.18,0.009999999,-0.69,0.65,0.02,-0.74,0.6,0.02,-0.72,0.63,-0.009999999,-0.75,0.61,-0.8,-1.68,-1.98,-1.01,0.14,-0.14,-1.38,-0.38,-0.36,-0.48,0.77,-0.3,-0.93,0.37,-0.22,-1.4,0.07,-0.3
Fri Aug 11 23:59:05 2023,-0.89,0.32,-0.36,-0.87,0.33,-0.34,-0.86,0.36,-0.33,-1.31,0.57,-0.07,-1.31,0.15,-0.28,-1.17,0.46,-0.21,-0.74,0.18,-0.22,-0.94,0.18,-0.12,-1.36,0.11,-0.14,-0.63,-0.05,-0.17,-0.07,-0.49,0.85,0.02,-0.64,0.68,0.009999999,-0.64,0.68,0.02,-0.64,0.69
Fri Aug 11 23:59:28 2023,-0.87,0.36,-0.37,-0.86,0.35,-0.36,-0.88,0.41,-0.37,-1.79,0.21,0.14,-0.99,0.2,-0.08,-1.65,0.009999999,-1,-0.98,0.1,-0.17,-0.03,-0.47,-0.58,0.09,-0.99,-0.09,0.09,-1.01,-0.07,0.09,-1,-0.07,0.09,-1,-0.05,0.13,-1.04,-0.24,-0.69,0.26,-0.9599999
Fri Aug 11 23:59:49 2023,-0.9,0.27,-0.32,-0.9,0.29,-0.31,-0.89,0.3,-0.32,-0.85,0.14,-0.07,-1.29,-0.05,-0.25,-1.21,0.23,-0.09,-1.37,-0.009999999,-0.25,-0.9599999,0.25,-0.09,0.07,-0.44,0.15,0.07,-0.98,0.18,0.07,-0.9700001,0.19,0.08,-0.9700001,0.2,0.08,-0.9700001,0.21,0.06,-0.92,0.29
Sat Aug 12 00:00:20 2023,-0.9,0.27,-0.33,-0.9,0.28,-0.32,-0.87,0.3,-0.31,-0.61,0.29,0.07,-0.21,0.44,0.76,-0.27,0.59,0.88,-0.14,0.22,0.76,-1.03,0.29,0.17,-1.68,0.46,-0.9599999,0.17,0.25,-0.69,0.24,0.26,-1.04,0.24,0.22,-1.05,0.24,0.24,-1.05,0.24,0.25,-1.05
Sat Aug 12 00:00:39 2023,-0.87,0.34,-0.38,-0.86,0.35,-0.36,-0.81,0.35,-0.43,-1.06,0.25,-0.18,-1.48,0.26,-0.41,-1.1,0.39,-0.12,-1.13,0.19,-0.13,-1.02,0.34,-0.17,-0.52,0.15,-0.24,0.23,0.41,-0.11,0.25,0.5,-0.93,0.27,0.6,-0.87,0.26,0.59,-0.87,0.26,0.57,-0.89
Sat Aug 12 00:01:00 2023,-0.85,0.35,-0.4,-0.84,0.36,-0.44,-1.31,0.33,-0.17,-1.2,0.34,-0.2,-0.86,0.44,-0.09,-1.05,0.57,-0.28,0.56,0.94,-0.2,0.23,0.43,-0.85,0.27,0.61,-0.82,0.28,0.67,-0.81,0.29,0.66,-0.79,0.29,0.66,-0.8,-0.67,0.48,-0.84,-1.05,0.02,-0.37
Sat Aug 12 00:02:03 2023,-0.27,0.84,-0.55,-0.28,0.84,-0.55,-0.46,1.09,-0.42,-0.73,0.16,-0.08,-1.1,0.12,-0.31,-0.84,0.24,-0.29,-0.9700001,0.28,-0.23,-1.88,-1,-1.61,0.36,0.82,-0.32,0.12,1,-0.05,0.1,1,-0.009999999,0.09,1.01,0.009999999,0.09,1,-0.009999999,0.1,1,-0.009999999
Sat Aug 12 00:02:28 2023,-0.92,0.03,-0.34,-0.92,0.04,-0.36,-1.05,0.12,-0.6,-0.84,0.08,-0.57,-0.81,0.19,-0.18,-1.42,0.18,-0.14,-0.68,0.03,-0.55,1.36,-1.03,-1.17,-0.26,2,-1.9,0.27,0.92,-0.42,0.28,0.83,-0.63,0.3,0.9,-0.52,-0.07,1.39,-1.12,-0.64,-0.13,-0.1
Sat Aug 12 00:02:48 2023,-0.93,0.18,-0.23,-0.93,0.18,-0.25,-0.88,0.5,-0.3,-0.91,0.29,-0.02,-1.58,0.45,0.1,-0.73,0.23,-0.16,-0.85,0.32,-0.13,-0.73,0.06,-0.59,-0.51,0.21,-0.17,0.91,0.46,-0.09,0.19,1,-0.25,0.17,0.99,-0.1,0.13,1.02,0.009999999,0.13,1,-0.07
Sat Aug 12 00:03:27 2023,-0.93,0.15,-0.3,-0.93,0.15,-0.32,-0.95,0.35,-0.41,-0.87,0.09,0.009999999,-1.3,0.08,-0.09,-1.02,0.28,-0.15,-0.9,-0.2,0.11,0.29,0.8,-0.63,0.28,0.88,-0.53,0.26,0.86,-0.57,0.31,0.25,-0.37,-0.82,0.38,0.11,-0.93,-0.1,-0.27,-0.92,-0.14,-0.32
Sat Aug 12 00:03:49 2023,-0.89,0.31,-0.31,-0.88,0.3,-0.34,-0.69,0.15,-0.19,-1.15,0,-0.05,-0.77,0.16,-0.34,0.66,-0.53,-0.47,0.19,0.76,-0.53,0.19,0.79,-0.66,0.15,0.89,-0.56,0.12,1,-0.36,0.08,0.95,0.16,0.09,0.82,-1.01,0.21,0.65,-0.84,0.17,0.81,-0.16
Sat Aug 12 00:04:17 2023,-0.88,0.41,-0.14,-0.85,0.39,-0.07,-0.99,0.27,-0.14,-1.03,0.13,-0.08,-0.75,0.15,-0.4,-0.91,0.04,-0.14,-0.83,0.23,-0.22,-1.05,0.27,-0.11,-0.98,0.07,-0.2,-1.4,1.38,-1.22,0.47,0.89,0.37,0.88,0.4,0.23,0.91,0.44,0.12,1.08,0.42,0.19
Sat Aug 12 00:04:40 2023,-0.91,0.3,-0.23,-0.91,0.34,-0.2,-0.93,0.23,-0.14,-0.69,-0.12,0.09,-1.05,0.08,-0.11,-0.89,0.2,-0.13,-0.89,0.19,0.1,-1.03,0.44,-0.62,-0.74,0.1,-0.41,2,0.31,-0.23,0.86,0.63,-0.14,0.82,0.62,-0.3,0.82,0.62,-0.25,0.8,0.61,-0.28
Sat Aug 12 00:05:06 2023,-0.95,-0.06,-0.02,-0.9599999,-0.07,-0.05,-0.9700001,-0.11,-0.06,-1.05,0.1,-0.2,-0.76,0.26,-0.07,-0.78,0.09,-0.08,-0.82,-0.17,-0.24,-0.99,0.1,-0.31,-0.85,0.54,-0.39,-0.78,0.45,-0.51,-0.8,0.34,-0.51,-0.7,0.43,-0.58,-0.76,0.46,-0.57,-1.04,-1.19,-0.23
Sat Aug 12 00:05:39 2023,-0.41,0.75,-0.56,-0.45,0.78,-0.54,-0.39,0.6,-0.66,-0.71,0.42,-0.22,-0.9,0.08,-0.65,-0.87,0.39,-0.28,-1.04,0.08,-0.18,-1.11,0.3,-0.16,2,0,-0.75,1.08,0.36,-0.16,0.95,0.27,0.19,0.9599999,0.32,0.12,0.95,0.28,0.19,0.9599999,0.26,0.24
Sat Aug 12 00:06:13 2023,-0.72,0.59,-0.33,-0.73,0.6,-0.34,-0.72,0.46,-0.33,-0.6,0.02,-0.35,-0.58,0.22,-0.16,-1.37,-0.06,-0.11,-0.9700001,0.35,-0.29,-0.17,0.9,-1.59,1.19,0.39,0.07,0.9599999,0.38,0.1,0.9700001,0.29,0.15,0.9700001,0.29,0.17,0.9599999,0.29,0.14,0.9700001,0.3,0.16
Sat Aug 12 00:06:40 2023,0.62,0.81,0.02,0.61,0.8,0,0.42,0.86,0.1,-0.77,0.9599999,0.67,-1.01,0.07,0.04,-1.71,0.1,-0.14,-1.09,-0.009999999,-0.21,-0.9599999,0.19,-0.26,-1.09,0.28,-0.43,-1.11,1.78,-0.28,0.73,0.29,-0.31,0.98,0.26,0.009999999,1.01,0.15,-0.009999999,1.02,0.2,-0.04
Sat Aug 12 00:07:15 2023,0.9,0.48,-0.3,0.89,0.48,-0.29,0.68,0.71,-0.03,-0.92,0.31,-0.24,-0.91,0.49,-0.31,-1.11,0.23,-0.52,2,0.29,-0.25,1.19,-0.22,-0.15,1.01,-0.12,0,1,-0.27,0.12,1,-0.26,0.06,1,-0.16,0.05,1.01,-0.27,0.08,0.99,-0.07,-0.21
Sat Aug 12 00:07:38 2023,0.05,0.7,0.64,0.04,0.69,0.64,-0.32,0.45,0.56,-0.78,0.19,0.04,-0.92,0.24,-0.18,-1,0.21,-0.13,-1.11,-0.1,-0.2,-1.14,0.21,-0.67,0.05,-0.69,0.65,0.05,-0.69,0.65,0.02,-0.79,0.56,-0.39,-0.9599999,-1.65,-0.86,-0.05,-0.93,-1,0.04,-0.45
Sat Aug 12 00:08:04 2023,-0.09,1,0.03,-0.09,0.99,0.009999999,-0.64,0.94,0.13,-1.01,0.69,0.07,-0.92,0.87,0.1,-1.1,0.67,0.18,-0.94,0.18,-0.27,-0.94,0.17,-0.26,-0.93,0.18,-0.25,-0.94,0.17,-0.23,-1.13,0.25,-0.31,-0.88,0.2,-0.3,-0.91,0.14,-0.14,-0.85,0.05,-0.1
Sat Aug 12 00:08:32 2023,0.22,-0.77,0.53,0.06,-0.74,0.63,0.07,-0.67,0.66,0.07,-0.66,0.67,0.06,-0.66,0.66,0.08,-0.61,0.37,-1.04,0.03,-0.43,-0.9599999,-0.1,-0.37,-0.66,0.73,-0.65,-0.61,0.7,-0.21,-0.75,0.63,-0.53,-0.62,0.64,-0.4,-0.66,0.66,-0.36,-0.66,0.66,-0.39
Sat Aug 12 00:09:10 2023,0.67,0.79,-0.09,0.66,0.79,-0.09,-0.4,0.89,0.2,-1.19,0.03,-0.56,-1.06,0.17,-0.08,-0.89,0.05,-0.18,-0.99,0.05,-0.1,-0.95,0.73,0.05,-1.35,-0.25,-0.18,-0.8,-0.22,-0.42,-0.68,0.63,-0.47,-0.5,0.23,0.02,-0.95,0.009999999,0.15,-0.92,0.08,-0.06
Sat Aug 12 00:09:33 2023,-0.93,0.22,-0.29,-0.91,0.23,-0.28,-0.91,0.33,-0.22,-0.71,0.39,-0.26,-0.9,0.38,0.63,-0.31,0.49,0.06,-0.14,0.84,0.25,0.79,0.54,-0.3,0.81,0.65,-0.3,0.72,0.56,0.05,0.78,0.64,0.04,0.78,0.68,0.05,0.74,0.68,0.13,-0.14,1.02,0.29
Sat Aug 12 00:10:00 2023,-1.58,0.18,-0.16,-0.77,0.13,-0.07,-0.5,0.18,-0.32,0.56,-1.41,2,0.05,-0.7,0.63,0.03,-0.7,0.64,0.02,-0.7,0.63,0.02,-0.7,0.64,0.03,-0.71,0.63,-1.36,0.18,-0.48,-0.87,0.33,0.15,0.02,2,-1.98,-0.55,0.32,-0.09,-1.06,0.11,0.04
Sat Aug 12 00:10:36 2023,-0.18,0.9700001,-0.24,-0.18,0.98,-0.22,-0.33,0.93,-0.19,-0.71,0.61,-0.35,-0.76,0.57,-0.37,-0.65,0.61,-0.37,-1.52,0,-0.28,-1.01,0.38,-0.04,-0.85,0.16,-0.15,-0.75,0.43,-0.03,-0.25,1.13,0.32,-0.34,0.77,0.19,-0.41,0.87,0.07,-0.38,0.88,0.13
Sat Aug 12 00:11:04 2023,-0.41,0.89,0.13,-0.4,0.89,0.14,-0.28,0.84,0.43,-0.7,0.36,0.21,-0.84,-0.11,-0.33,-0.85,0.08,-0.06,-0.85,0.09,-0.22,-0.23,0.34,-0.52,0.009999999,-0.83,0.49,-0.02,-0.85,0.44,-0.02,-0.83,0.48,-0.02,-0.81,0.48,-0.02,-0.84,0.47,-0.85,-0.09,-1.09
Sat Aug 12 00:11:35 2023,-0.78,0.57,-0.23,-0.77,0.59,-0.22,-0.76,0.61,-0.21,-1.32,0.25,0.02,-0.9,0.16,0.02,-0.8,0.08,-0.33,-0.76,0.03,-0.09,-0.99,0.07,-0.4,-0.84,-1.23,-0.05,0.19,-1.87,-0.2,-0.03,-0.91,0.09,0.02,-0.87,0.36,0.03,-0.91,0.34,-0.66,-0.74,-0.56
Sat Aug 12 00:11:59 2023,-0.33,0.9,0.24,-0.3,0.92,0.22,-1.03,-0.47,-0.03,-0.81,0.17,-0.13,-0.89,0.14,-0.06,0.05,-0.62,0.63,0.03,-0.64,0.69,0.03,-0.74,0.59,0.03,-0.7,0.63,0.02,-0.68,0.65,0.02,-0.7,0.65,-1.26,0.009999999,-0.43,-1.04,0.08,-0.33,-1.57,1.55,-1.07
Sat Aug 12 00:12:25 2023,-0.75,0.57,0.15,-0.76,0.57,0.17,-0.76,0.53,0.2,-0.88,0.06,0.44,-0.94,-0.1,-0.24,-0.79,0,-0.11,-1.05,0.08,-0.13,-0.59,0.009999999,-0.38,-0.52,0.59,0.93,0.07,-0.66,0.68,0.05,-0.62,0.7,0.05,-0.59,0.73,-1.98,1.27,-0.5,-1.04,0.08,-0.4
Sat Aug 12 00:12:59 2023,-0.75,0.58,-0.33,-0.75,0.57,-0.32,-0.75,0.57,-0.3,-0.65,0.72,-0.25,-0.64,0.13,-0.16,-1.09,0.17,-0.13,-0.92,0.06,-0.18,-0.85,0.04,-0.07,-1.07,0,0.23,0.08,-0.98,0.22,0.07,-0.93,0.3,0.06,-0.92,0.3,0.06,-0.91,0.34,0.05,-0.92,0.34
Sat Aug 12 00:13:24 2023,-0.39,0.93,-0.14,-0.37,0.91,-0.14,-0.36,0.89,0.25,-0.81,0.15,-0.09,-1.35,0.05,-0.37,-1.13,0.03,-0.05,-0.89,0.11,-0.13,-0.95,0.09,-0.04,-0.91,0.1,-0.28,-0.61,0.18,0.47,0.08,-1.05,0.23,0.08,-0.91,0.34,0.1,-0.91,0.35,0.09,-0.9,0.37
Sat Aug 12 00:13:47 2023,-0.75,0.6,-0.28,-0.75,0.62,-0.26,-0.68,0.54,-0.21,-0.78,0.03,-0.1,-0.82,0.12,-0.34,-0.87,0.1,-0.22,-0.89,0.23,-0.23,-0.98,0.18,-0.35,-0.81,0.04,-0.35,0.03,0.56,-0.14,0.25,0.84,-0.32,0.22,0.91,-0.52,0.23,0.9,-0.5,0.22,0.91,-0.49
Sat Aug 12 00:14:13 2023,-0.45,0.88,-0.05,-0.45,0.88,-0.05,-0.42,0.84,0.4,-1.01,0.06,-0.02,-1.1,0.02,-0.11,-0.87,0.11,-0.009999999,-0.9700001,0.27,-0.06,-0.93,0.22,-0.38,-0.93,0.2,-0.24,-0.58,-0.03,-0.31,0.74,0.78,-0.62,0.92,0.45,0.13,0.89,0.49,0.11,0.89,0.45,0.18
Sat Aug 12 00:14:36 2023,-0.42,0.91,0.02,-0.41,0.88,0.06,-1.04,-0.23,-0.25,-0.86,0.04,-0.16,-0.78,0.22,-0.22,-0.9599999,0.32,-0.11,-0.8,0.02,0.06,-1.04,0.19,-0.1,2,0.27,-1.91,0.19,0.94,-0.5,0.27,0.83,-0.6,0.27,0.87,-0.54,0.29,0.88,-0.54,0.28,0.86,-0.52
Sat Aug 12 00:15:01 2023,-0.79,0.58,-0.1,-0.79,0.58,-0.1,-0.87,0.5,0.04,-0.93,-0.02,0.09,-1.39,0.13,-0.2,-0.78,0.17,-0.35,-0.85,-0.13,0.05,-0.85,0.18,-0.35,1.28,-1.98,-0.24,-0.009999999,0.46,0.8,-0.03,0.47,0.81,-0.03,0.48,0.8,0.13,1.01,0.34,-0.79,0.87,-1.46
